PE, avg_PE, time
5.69501e+08 ,1.32337e+09 ,0.0539228
5.69501e+08 ,1.32337e+09 ,0.0540552
5.69501e+08 ,1.32337e+09 ,0.0541883
5.69501e+08 ,1.32337e+09 ,0.0543233
5.69501e+08 ,1.31831e+09 ,0.0544555
5.69501e+08 ,1.31831e+09 ,0.054589
5.69501e+08 ,1.31831e+09 ,0.0547219
5.69501e+08 ,1.31831e+09 ,0.0548605
5.69501e+08 ,1.31331e+09 ,0.0549949
5.69501e+08 ,1.31331e+09 ,0.0551261
5.69501e+08 ,1.31331e+09 ,0.0552608
5.69501e+08 ,1.31331e+09 ,0.0553948
5.69501e+08 ,1.30839e+09 ,0.0555262
5.695e+08 ,1.30353e+09 ,0.0556633
5.695e+08 ,1.30353e+09 ,0.0557976
5.695e+08 ,1.30353e+09 ,0.0559311
5.695e+08 ,1.29873e+09 ,0.0560623
5.695e+08 ,1.29873e+09 ,0.056194
5.695e+08 ,1.29399e+09 ,0.0563276
5.695e+08 ,1.28932e+09 ,0.0564609
5.695e+08 ,1.28932e+09 ,0.056595
5.695e+08 ,1.28471e+09 ,0.0567287
5.695e+08 ,1.28471e+09 ,0.05686
5.695e+08 ,1.28471e+09 ,0.0569942
5.695e+08 ,1.28471e+09 ,0.0571287
5.695e+08 ,1.28471e+09 ,0.0572619
5.695e+08 ,1.28471e+09 ,0.0573959
5.695e+08 ,1.28471e+09 ,0.0575281
5.695e+08 ,1.28015e+09 ,0.0576609
5.695e+08 ,1.27565e+09 ,0.0577945
5.695e+08 ,1.27565e+09 ,0.057928
5.695e+08 ,1.27565e+09 ,0.0580626
5.695e+08 ,1.27565e+09 ,0.0581964
5.69499e+08 ,1.27121e+09 ,0.0583295
5.69499e+08 ,1.27121e+09 ,0.0584622
5.69499e+08 ,1.27121e+09 ,0.0585969
5.69499e+08 ,1.26683e+09 ,0.0587307
5.69499e+08 ,1.26683e+09 ,0.0588644
5.69499e+08 ,1.26683e+09 ,0.0589955
5.69392e+08 ,1.26249e+09 ,0.0591305
5.69392e+08 ,1.26249e+09 ,0.0592653
5.69392e+08 ,1.26249e+09 ,0.0593992
5.69392e+08 ,1.26249e+09 ,0.0595339
5.69392e+08 ,1.26249e+09 ,0.0596724
5.69392e+08 ,1.26249e+09 ,0.0598078
5.69392e+08 ,1.26249e+09 ,0.0599407
5.69392e+08 ,1.26249e+09 ,0.0600723
5.69392e+08 ,1.25822e+09 ,0.0602044
5.69392e+08 ,1.25399e+09 ,0.0603383
5.69392e+08 ,1.25399e+09 ,0.0604717
5.69392e+08 ,1.25399e+09 ,0.0606033
5.69392e+08 ,1.24982e+09 ,0.0607402
5.69392e+08 ,1.24982e+09 ,0.060874
5.69392e+08 ,1.24982e+09 ,0.0610058
5.69392e+08 ,1.24982e+09 ,0.0611384
5.69392e+08 ,1.24569e+09 ,0.0612726
5.69392e+08 ,1.24162e+09 ,0.0614068
5.69392e+08 ,1.24162e+09 ,0.0615392
5.69392e+08 ,1.23759e+09 ,0.0616711
5.69392e+08 ,1.23759e+09 ,0.0618055
5.69392e+08 ,1.23759e+09 ,0.0619386
5.69392e+08 ,1.23759e+09 ,0.0620713
5.69392e+08 ,1.23759e+09 ,0.062205
5.69392e+08 ,1.23759e+09 ,0.0623385
5.69392e+08 ,1.23361e+09 ,0.0624727
5.69392e+08 ,1.23361e+09 ,0.0626059
5.69392e+08 ,1.23361e+09 ,0.0627399
5.69392e+08 ,1.23361e+09 ,0.0628738
5.69392e+08 ,1.23361e+09 ,0.0630072
5.69392e+08 ,1.23361e+09 ,0.0631416
5.69392e+08 ,1.22968e+09 ,0.0632753
5.69392e+08 ,1.22968e+09 ,0.0634104
5.69392e+08 ,1.22968e+09 ,0.0635447
5.69392e+08 ,1.22968e+09 ,0.063683
5.69392e+08 ,1.22968e+09 ,0.0638181
5.69392e+08 ,1.22968e+09 ,0.0639515
5.69392e+08 ,1.22968e+09 ,0.0640833
5.69392e+08 ,1.22968e+09 ,0.0642164
5.69392e+08 ,1.22968e+09 ,0.0643502
5.69392e+08 ,1.22968e+09 ,0.0644828
5.69392e+08 ,1.22968e+09 ,0.0646166
5.69392e+08 ,1.22968e+09 ,0.0647494
5.69392e+08 ,1.2258e+09 ,0.0648819
5.69392e+08 ,1.2258e+09 ,0.0650166
5.69392e+08 ,1.22196e+09 ,0.0651504
5.69392e+08 ,1.22196e+09 ,0.0652827
5.69392e+08 ,1.22196e+09 ,0.0654172
5.69392e+08 ,1.21817e+09 ,0.0655506
5.69392e+08 ,1.21817e+09 ,0.065686
5.69392e+08 ,1.21817e+09 ,0.0658191
5.69392e+08 ,1.21817e+09 ,0.0659494
5.69392e+08 ,1.21817e+09 ,0.0660798
5.69392e+08 ,1.21817e+09 ,0.0662139
5.69391e+08 ,1.21442e+09 ,0.0663471
5.69391e+08 ,1.21442e+09 ,0.0664825
5.69391e+08 ,1.21071e+09 ,0.0666174
5.69391e+08 ,1.20705e+09 ,0.0667574
5.69391e+08 ,1.20705e+09 ,0.0668897
5.69391e+08 ,1.20705e+09 ,0.0670228
5.69391e+08 ,1.20342e+09 ,0.0671571
5.69391e+08 ,1.20342e+09 ,0.0672912
5.69391e+08 ,1.19984e+09 ,0.0674251
5.69391e+08 ,1.19984e+09 ,0.0675588
5.69391e+08 ,1.1963e+09 ,0.0676948
5.69391e+08 ,1.1963e+09 ,0.0678299
5.69391e+08 ,1.1928e+09 ,0.0679618
5.6939e+08 ,1.18933e+09 ,0.0680964
5.6939e+08 ,1.18933e+09 ,0.06823
5.6939e+08 ,1.18933e+09 ,0.0683647
5.6939e+08 ,1.18933e+09 ,0.0684994
5.62736e+08 ,1.18587e+09 ,0.0686326
5.62736e+08 ,1.18587e+09 ,0.0687655
5.62736e+08 ,1.18587e+09 ,0.0688974
5.62736e+08 ,1.18587e+09 ,0.0690301
5.62736e+08 ,1.18587e+09 ,0.0691639
5.62736e+08 ,1.18587e+09 ,0.0692978
5.62736e+08 ,1.18245e+09 ,0.0694328
5.62736e+08 ,1.18245e+09 ,0.0695663
5.62736e+08 ,1.17906e+09 ,0.0696997
5.62736e+08 ,1.17571e+09 ,0.0698352
5.62736e+08 ,1.1724e+09 ,0.0699699
5.62736e+08 ,1.1724e+09 ,0.0701038
5.62736e+08 ,1.1724e+09 ,0.0702384
5.62736e+08 ,1.1724e+09 ,0.0703724
5.62736e+08 ,1.16912e+09 ,0.0705047
5.62736e+08 ,1.16588e+09 ,0.0706405
5.62736e+08 ,1.16588e+09 ,0.0707746
5.62736e+08 ,1.16267e+09 ,0.070909
5.62736e+08 ,1.16267e+09 ,0.071041
5.62736e+08 ,1.1595e+09 ,0.071172
5.62736e+08 ,1.1595e+09 ,0.0713065
5.62736e+08 ,1.15635e+09 ,0.0714369
5.62736e+08 ,1.15635e+09 ,0.0715702
5.6266e+08 ,1.15325e+09 ,0.0717071
5.6266e+08 ,1.15325e+09 ,0.0718422
5.6266e+08 ,1.15325e+09 ,0.0719746
5.62659e+08 ,1.15017e+09 ,0.0721085
5.62659e+08 ,1.14713e+09 ,0.072243
5.62659e+08 ,1.14713e+09 ,0.0723763
5.62659e+08 ,1.14713e+09 ,0.0725106
5.62659e+08 ,1.14713e+09 ,0.0726499
5.62659e+08 ,1.14713e+09 ,0.0727837
5.62659e+08 ,1.14713e+09 ,0.0729169
5.62659e+08 ,1.14713e+09 ,0.0730502
5.62659e+08 ,1.14713e+09 ,0.073183
5.62659e+08 ,1.14411e+09 ,0.0733161
2.75971e+08 ,1.13966e+09 ,0.0734485
2.75971e+08 ,1.13966e+09 ,0.0735823
2.75971e+08 ,1.13966e+09 ,0.0737182
2.75971e+08 ,1.13966e+09 ,0.0738533
2.75971e+08 ,1.13966e+09 ,0.0739879
2.75971e+08 ,1.13966e+09 ,0.0741204
2.75971e+08 ,1.13966e+09 ,0.074254
2.75971e+08 ,1.13966e+09 ,0.0743896
2.75971e+08 ,1.13966e+09 ,0.0745236
2.75971e+08 ,1.13966e+09 ,0.0746581
2.75971e+08 ,1.13966e+09 ,0.0747919
2.75971e+08 ,1.13525e+09 ,0.0749241
2.75971e+08 ,1.13525e+09 ,0.075057
2.75971e+08 ,1.13525e+09 ,0.0751898
2.75971e+08 ,1.13525e+09 ,0.0753219
2.75971e+08 ,1.13525e+09 ,0.075456
2.75971e+08 ,1.13089e+09 ,0.07559
2.75971e+08 ,1.13089e+09 ,0.075727
2.75971e+08 ,1.13089e+09 ,0.0758618
2.75971e+08 ,1.13089e+09 ,0.075996
2.75971e+08 ,1.12658e+09 ,0.0761295
2.75971e+08 ,1.12658e+09 ,0.0762629
2.75971e+08 ,1.12658e+09 ,0.0763954
2.75971e+08 ,1.12658e+09 ,0.0765294
2.75971e+08 ,1.12658e+09 ,0.0766621
2.75964e+08 ,1.1223e+09 ,0.0767964
2.75964e+08 ,1.1223e+09 ,0.0769303
2.75964e+08 ,1.1223e+09 ,0.0770623
2.75964e+08 ,1.1223e+09 ,0.0771947
2.75964e+08 ,1.1223e+09 ,0.0773281
2.75964e+08 ,1.1223e+09 ,0.0774605
2.75964e+08 ,1.1223e+09 ,0.0775904
2.75963e+08 ,1.11807e+09 ,0.0777228
2.75963e+08 ,1.11388e+09 ,0.077856
2.75963e+08 ,1.11388e+09 ,0.0779887
